id,organization_id,aid_type,language,description,status,created_at,updated_at
2556,19,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2554,374,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2552,516,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2550,505,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2542,836,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2532,386,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2521,536,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2517,661,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2512,539,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2509,544,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",active,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2502,942,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",pending,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2490,508,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
2489,95,other,None,"Access to proper clothing is essential for individuals in our community, especially during changing weather conditions. We are seeking donations of clean and gently used clothing items, including winter coats, shoes, and everyday wear. Your contribution will help those in need stay warm and comfortable.",fulfilled,2023-10-15 20:34:33 UTC,2023-10-15 20:34:33 UTC
